0
1.0
5.0
7.0
1.0
0.0
14.0
178.0
2204.0
498.0
33.0
166.0
0.0
1.0
2.0
429.0
0.0
4.0
0.0
0.0
120.0
0.0
3583.0
110.0
516.0
274.0
0.0
103.0
0.0
120.0
2.0
6831.0
4.0
25.0
8.0
8.0
80.0
12.0
212.0
0.0
39.0
39.0
16.0
1755.0
6.0
0.0
65.0
395.0
987.0
0.0
0.0
21.0
2.0
2.0
15.0
3.0
0.0
13.0
3.0
50.0
1.0
1860.0
8.0
1.0
99.0
10.0
4.0
1.0
1.0
320.0
10.0
0.0
0.0
230.0
0.0
0.0
0.0
3.0
1.0
0.0
813.0
12.0
394.0
33.0
1.0
236.0
0.0
3779.0
109.0
90.0
111.0
304.0
87.0
24.0
83.0
0.0
26.0
2.0
1313.0
0.0
0.0
0.0
33.0
10.0
14.0
0.0
20.0
2344.0
618.0
0.0
0.0
0.0
3274.0
0.0
180.0
400.0
0.0
4.0
139.0
1.0
3.0
0.0
0.0
30.0
0.0
1.0
1.0
0.0
0.0
